,Cognition,Affect,Social,Perception,overgeneralization,insightfulness,causality,conditional,safety,assurance,memory,optimism,pessimism,emotional,positive,negative,anxiety,anger,sadness,otherness,altruism,politeness,aggression,morality,communication,attention,movement,spatial,vision,auditory,interoception,time,nostalgic,contemporary,prospective
194,18.32,7.33,17.8,13.09,1.05,3.14,1.57,3.66,4.71,1.05,0.0,5.76,1.57,3.14,2.09,1.05,0.0,0.0,0.52,2.09,0.0,0.0,0.0,1.05,1.05,0.0,1.57,7.85,0.0,0.0,3.14,4.71,5.76,3.66,0.52
195,6.76,10.81,20.27,10.81,0.0,2.7,0.0,2.7,0.0,0.0,0.0,8.11,2.7,5.41,2.7,2.7,0.0,0.0,2.7,2.7,1.35,0.0,0.0,0.0,0.0,0.0,0.0,5.41,2.7,0.0,0.0,5.41,4.05,8.11,0.0
196,12.26,2.83,27.36,12.26,0.0,2.83,0.0,1.89,2.83,1.89,0.0,1.89,0.94,0.94,0.0,0.94,0.0,0.0,0.94,3.77,0.0,0.0,0.0,0.0,2.83,1.89,1.89,8.49,1.89,0.0,0.0,3.77,1.89,6.6,2.83
197,18.38,7.35,27.94,8.82,0.74,3.68,2.21,4.41,2.21,0.0,0.0,5.15,2.21,1.47,0.0,1.47,0.0,1.47,0.0,9.56,0.0,0.0,1.47,1.47,5.15,0.0,2.21,8.09,0.0,0.0,0.0,5.88,5.15,7.35,2.21
198,17.78,8.89,23.33,8.89,0.0,2.22,3.33,2.22,4.44,0.0,0.0,8.89,0.0,1.11,1.11,0.0,0.0,0.0,0.0,3.33,1.11,0.0,0.0,0.0,0.0,0.0,1.11,5.56,1.11,0.0,1.11,1.11,1.11,6.67,4.44
199,11.88,4.95,15.84,10.89,0.0,4.95,0.0,0.99,1.98,0.0,1.98,1.98,2.97,0.99,0.0,0.99,0.0,0.99,0.0,2.97,0.99,0.0,0.99,0.99,0.99,0.0,0.99,7.92,2.97,0.0,0.0,5.94,2.97,7.92,0.99
200,17.0,3.0,18.0,21.0,1.0,4.0,0.0,3.0,3.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,5.0,14.0,0.0,0.0,1.0,5.0,7.0,2.0,1.0
201,10.26,6.41,12.82,11.54,0.0,5.13,0.0,1.28,0.0,0.0,0.0,6.41,0.0,1.28,1.28,0.0,0.0,0.0,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,1.28,8.97,0.0,0.0,0.0,8.97,6.41,2.56,1.28
202,9.23,0.0,12.31,21.54,0.0,3.08,1.54,0.0,3.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.08,6.15,6.15,9.23,1.54,0.0,3.08,15.38,3.08,1.54
203,11.94,2.99,19.4,8.96,0.0,1.49,2.99,0.0,4.48,0.0,0.0,2.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99,0.0,0.0,0.0,0.0,1.49,0.0,2.99,5.97,0.0,0.0,0.0,2.99,2.99,10.45,2.99
204,12.94,4.71,20.0,9.41,0.0,2.35,2.35,1.18,2.35,0.0,0.0,1.18,3.53,3.53,0.0,2.35,0.0,0.0,1.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.35,7.06,0.0,0.0,0.0,8.24,5.88,4.71,1.18
205,16.13,0.0,8.06,17.74,1.61,0.0,0.0,1.61,9.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,1.61,3.23,0.0,11.29,6.45,0.0,0.0,8.06,3.23,9.68,4.84
206,25.15,6.75,24.54,6.13,3.68,4.29,0.61,2.45,4.91,0.61,0.0,6.75,0.0,3.07,3.07,0.0,0.0,0.0,0.0,2.45,0.61,0.0,0.0,0.0,0.61,0.0,1.23,4.91,0.0,0.0,0.61,4.29,6.13,9.82,3.68
207,12.23,5.32,28.19,6.91,0.53,2.66,0.0,2.13,4.26,0.0,0.0,4.26,1.06,3.19,2.66,0.53,0.0,0.0,0.53,3.19,1.06,0.0,0.0,0.53,0.0,0.0,1.06,4.26,1.6,0.0,0.53,2.13,4.26,6.38,2.66
208,5.33,0.0,29.33,13.33,0.0,0.0,0.0,1.33,1.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,0.0,0.0,0.0,0.0,1.33,0.0,1.33,12.0,0.0,0.0,0.0,6.67,10.67,8.0,2.67
209,12.21,3.82,19.08,10.69,2.29,2.29,0.76,0.0,1.53,0.0,0.0,0.0,3.82,0.0,0.0,0.0,0.0,0.0,0.0,2.29,0.0,0.0,0.76,0.0,0.0,0.0,2.29,7.63,0.76,0.0,0.76,6.11,7.63,3.05,1.53
210,12.17,0.87,7.83,15.65,0.0,2.61,1.74,6.09,0.0,0.87,0.0,0.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.74,0.87,0.0,0.0,0.0,1.74,0.87,3.48,11.3,3.48,0.0,0.0,3.48,5.22,7.83,6.09
211,14.88,6.61,18.18,8.26,0.83,0.83,2.48,3.31,3.31,0.0,0.0,4.96,1.65,1.65,1.65,0.0,0.0,0.0,0.0,1.65,0.83,0.0,0.0,0.0,0.0,0.0,2.48,4.96,0.0,0.0,0.83,4.96,2.48,9.09,4.13
212,16.22,6.76,16.22,5.41,0.0,2.7,2.7,0.0,5.41,0.0,0.0,6.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.05,1.35,0.0,0.0,2.7,0.0,10.81,4.05
213,15.6,0.71,9.93,16.31,0.0,6.38,0.71,0.71,9.22,0.0,0.0,0.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.42,0.0,1.42,0.0,0.0,0.0,0.71,2.13,10.64,4.96,0.0,0.0,2.84,0.71,9.93,4.96
214,13.51,16.22,2.7,5.41,0.0,5.41,2.7,2.7,8.11,0.0,0.0,5.41,10.81,8.11,0.0,8.11,0.0,0.0,0.0,2.7,0.0,0.0,2.7,0.0,0.0,0.0,0.0,5.41,0.0,0.0,0.0,0.0,5.41,8.11,0.0
215,21.1,9.17,11.01,10.09,0.0,3.67,1.83,2.75,10.09,0.0,0.0,5.5,3.67,3.67,1.83,1.83,0.92,0.0,0.92,0.92,0.0,0.92,0.0,0.0,0.0,0.0,1.83,8.26,0.92,0.0,0.0,1.83,0.0,10.09,5.5
216,30.77,2.56,10.26,12.82,2.56,5.13,5.13,5.13,15.38,2.56,0.0,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.56,0.0,2.56,0.0,0.0,0.0,0.0,2.56,5.13,7.69,0.0,0.0,2.56,2.56,10.26,2.56
217,24.49,8.16,20.41,6.12,0.0,6.12,2.04,2.04,6.12,0.0,0.0,6.12,2.04,4.08,2.04,2.04,0.0,0.0,2.04,2.04,0.0,0.0,0.0,0.0,2.04,0.0,0.0,4.08,2.04,0.0,0.0,2.04,2.04,8.16,8.16
218,12.12,6.06,18.18,3.03,0.0,3.03,1.52,3.03,6.06,0.0,0.0,6.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.06,4.55,0.0,0.0,0.0,3.03,0.0,0.0,1.52,0.0,0.0,1.52,0.0,0.0,7.58,7.58
219,19.05,0.0,11.9,9.52,0.0,7.14,4.76,4.76,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,0.0,0.0,0.0,0.0,2.38,0.0,0.0,4.76,4.76,0.0,0.0,2.38,0.0,9.52,0.0
220,16.67,3.7,7.41,16.67,1.85,5.56,0.0,0.0,7.41,5.56,0.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.11,5.56,0.0,0.0,0.0,1.85,11.11,1.85
221,18.97,6.9,10.34,13.79,1.72,5.17,3.45,1.72,5.17,0.0,0.0,5.17,0.0,1.72,1.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.45,10.34,1.72,0.0,0.0,3.45,0.0,13.79,1.72
222,14.67,5.33,1.33,20.0,0.0,6.67,1.33,0.0,12.0,0.0,0.0,2.67,2.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.67,14.67,1.33,0.0,0.0,0.0,2.67,12.0,1.33
223,19.44,8.33,6.94,11.11,1.39,2.78,1.39,1.39,13.89,0.0,0.0,6.94,1.39,2.78,1.39,1.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.39,8.33,1.39,0.0,0.0,0.0,0.0,11.11,2.78
224,16.67,6.25,12.5,6.25,4.17,0.0,2.08,4.17,6.25,0.0,0.0,0.0,4.17,4.17,0.0,2.08,0.0,0.0,2.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,4.17,0.0,0.0,4.17,4.17,10.42,6.25
225,18.18,3.03,9.09,21.21,0.0,3.03,3.03,3.03,6.06,0.0,0.0,3.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.09,12.12,0.0,0.0,0.0,0.0,12.12,6.06
226,28.17,8.45,12.68,5.63,8.45,2.82,2.82,2.82,9.86,1.41,0.0,4.23,4.23,2.82,1.41,1.41,0.0,0.0,1.41,2.82,0.0,0.0,1.41,1.41,0.0,0.0,0.0,4.23,1.41,0.0,0.0,1.41,4.23,8.45,2.82
227,17.68,7.07,3.54,11.11,2.53,5.05,1.52,2.53,3.54,0.0,0.0,5.05,2.02,1.01,0.0,1.01,0.51,0.51,0.0,2.02,1.52,0.0,0.0,0.0,0.51,0.0,2.02,4.55,1.01,0.51,2.53,2.53,0.0,8.08,2.02
228,21.43,4.76,11.9,4.76,0.0,9.52,4.76,2.38,14.29,0.0,0.0,4.76,0.0,2.38,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.38,2.38,0.0,0.0,0.0,0.0,9.52,0.0
229,25.45,0.0,18.18,20.0,1.82,1.82,0.0,0.0,10.91,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82,0.0,0.0,0.0,0.0,1.82,0.0,0.0,9.09,5.45,0.0,5.45,0.0,3.64,10.91,0.0
230,26.47,2.94,0.0,17.65,5.88,2.94,2.94,5.88,8.82,0.0,0.0,0.0,2.94,2.94,0.0,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,2.94,0.0,0.0,0.0,0.0,17.65,0.0
231,23.08,1.92,13.46,11.54,0.0,7.69,0.0,1.92,15.38,0.0,0.0,1.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,0.0,5.77,5.77,0.0,0.0,7.69,0.0,7.69,1.92
232,22.99,13.79,16.09,9.2,0.0,3.45,1.15,8.05,10.34,0.0,0.0,10.34,3.45,4.6,2.3,2.3,0.0,0.0,0.0,2.3,1.15,0.0,0.0,0.0,0.0,1.15,1.15,4.6,2.3,0.0,1.15,9.2,1.15,6.9,8.05
233,10.13,1.9,22.15,13.92,0.0,1.9,0.0,1.9,5.7,0.0,0.0,0.63,1.27,0.63,0.0,0.63,0.0,0.0,0.0,2.53,0.0,0.0,0.0,0.0,2.53,0.63,1.9,10.76,1.9,0.0,0.0,1.27,1.9,6.96,1.27
234,20.99,9.88,19.75,4.94,1.23,1.23,2.47,2.47,11.11,0.0,1.23,2.47,7.41,8.64,2.47,6.17,0.0,0.0,3.7,6.17,1.23,0.0,1.23,0.0,3.7,0.0,1.23,3.7,0.0,0.0,0.0,4.94,3.7,13.58,2.47
235,22.09,5.23,17.44,11.63,1.16,3.49,1.16,1.74,11.05,1.16,0.0,4.07,1.16,4.07,2.91,1.16,0.0,0.58,0.58,2.33,1.74,0.0,0.0,0.0,0.0,0.0,0.58,5.81,5.23,0.0,0.0,1.16,1.74,9.3,4.65
236,25.71,5.71,8.57,15.71,1.43,4.29,4.29,0.0,10.0,0.0,0.0,2.86,1.43,4.29,1.43,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.43,1.43,10.0,4.29,0.0,0.0,5.71,4.29,12.86,1.43
237,15.07,5.48,21.92,16.44,1.37,5.48,1.37,2.74,2.74,0.0,0.0,1.37,4.11,4.11,0.0,4.11,0.0,2.74,0.0,5.48,2.74,0.0,1.37,0.0,2.74,0.0,5.48,8.22,1.37,0.0,2.74,1.37,4.11,6.85,5.48
238,10.17,10.17,23.73,3.39,0.0,3.39,1.69,0.0,5.08,0.0,0.0,3.39,6.78,6.78,1.69,5.08,0.0,0.0,5.08,6.78,5.08,0.0,0.0,1.69,5.08,0.0,0.0,3.39,0.0,0.0,0.0,1.69,1.69,15.25,0.0
239,10.98,1.22,18.29,18.29,0.0,0.0,0.0,6.1,1.22,1.22,0.0,1.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44,0.0,0.0,0.0,0.0,0.0,0.0,1.22,12.2,4.88,0.0,0.0,0.0,1.22,2.44,0.0
240,11.49,3.45,9.2,6.9,1.15,2.3,0.0,2.3,5.75,0.0,0.0,3.45,0.0,1.15,1.15,0.0,0.0,0.0,0.0,2.3,1.15,0.0,0.0,0.0,1.15,0.0,1.15,4.6,1.15,0.0,0.0,5.75,3.45,1.15,0.0
241,21.05,1.32,15.13,15.13,1.97,3.29,0.66,2.63,9.21,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.0,0.0,0.0,0.0,0.0,1.32,0.66,5.92,8.55,0.0,0.0,3.29,1.32,5.26,0.0
242,9.38,0.0,1.56,14.06,4.69,0.78,0.0,0.0,1.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.56,4.69,7.03,0.0,0.78,0.78,0.78,10.94,5.47
243,12.42,0.65,9.8,16.99,4.58,2.61,0.65,1.31,0.0,0.0,0.0,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.61,0.0,0.0,0.0,0.0,1.96,0.0,1.96,13.73,2.61,0.0,0.0,0.65,0.65,12.42,5.23
244,5.43,2.33,8.53,18.6,0.0,0.78,0.0,1.55,0.0,0.0,0.0,1.55,0.78,0.78,0.78,0.0,0.0,0.0,0.0,2.33,0.0,0.0,0.0,0.78,1.55,0.0,1.55,9.3,7.75,0.78,0.0,1.55,0.0,10.85,5.43
245,9.18,2.04,15.31,14.29,4.08,4.08,0.0,1.02,0.0,0.0,0.0,2.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02,6.12,8.16,0.0,0.0,2.04,0.0,11.22,3.06
246,22.58,6.45,12.9,8.6,7.53,2.15,0.0,7.53,2.15,0.0,0.0,6.45,0.0,6.45,6.45,0.0,0.0,0.0,0.0,5.38,1.08,0.0,0.0,0.0,3.23,0.0,0.0,6.45,2.15,0.0,0.0,0.0,0.0,10.75,4.3
247,18.75,4.17,4.17,18.75,2.08,4.17,0.0,8.33,2.08,0.0,0.0,4.17,0.0,4.17,4.17,0.0,0.0,0.0,0.0,4.17,0.0,0.0,0.0,0.0,4.17,0.0,0.0,8.33,8.33,0.0,0.0,0.0,0.0,10.42,0.0
248,12.5,0.5,12.5,16.0,4.0,2.0,1.0,1.5,1.5,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,11.0,3.0,0.0,0.0,1.0,2.0,14.0,1.0
249,11.45,3.05,14.5,13.74,2.29,1.53,0.76,2.29,0.76,0.76,0.0,3.05,0.0,1.53,1.53,0.0,0.0,0.0,0.0,1.53,0.0,0.0,0.0,0.0,0.0,0.0,3.05,10.69,0.76,0.0,0.0,1.53,1.53,12.21,3.82
250,14.19,0.0,7.1,16.13,1.29,3.23,2.58,1.29,0.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.29,0.0,0.0,0.0,0.0,1.29,0.0,1.29,10.32,5.16,0.0,0.0,1.29,0.65,10.32,1.29
251,20.37,0.0,0.0,18.52,3.7,1.85,1.85,3.7,9.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.7,14.81,0.0,0.0,0.0,0.0,14.81,1.85
252,13.54,1.04,11.46,13.54,1.04,1.04,0.0,1.04,7.29,0.0,1.04,1.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.08,0.0,0.0,0.0,0.0,2.08,2.08,2.08,7.29,4.17,0.0,0.0,9.38,5.21,3.13,3.13
253,12.59,2.96,17.78,6.67,0.0,2.96,0.0,3.7,4.44,0.0,0.0,1.48,1.48,1.48,0.74,0.74,0.0,0.0,0.74,2.96,0.0,0.0,0.0,0.74,1.48,1.48,0.74,2.96,2.22,0.0,0.74,5.19,1.48,8.15,5.93
254,7.61,3.26,15.22,9.78,1.09,0.0,0.0,1.09,3.26,0.0,0.0,1.09,2.17,2.17,0.0,2.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.09,2.17,8.7,0.0,0.0,0.0,7.61,2.17,7.61,2.17
255,14.14,4.04,29.29,16.16,1.01,3.03,1.01,6.06,1.01,0.0,0.0,2.02,1.01,3.03,1.01,1.01,0.0,0.0,0.0,4.04,1.01,0.0,0.0,0.0,0.0,1.01,4.04,10.1,0.0,1.01,2.02,2.02,3.03,10.1,5.05
256,16.67,6.94,31.94,16.67,0.0,4.17,1.39,0.0,4.17,0.0,0.0,2.78,0.0,5.56,1.39,0.0,0.0,0.0,0.0,4.17,0.0,1.39,0.0,0.0,4.17,4.17,1.39,6.94,4.17,0.0,1.39,0.0,8.33,11.11,4.17
257,15.07,8.22,28.08,10.96,0.0,2.05,3.42,0.68,4.79,0.0,0.0,4.79,2.74,6.85,3.42,2.74,0.0,0.68,0.68,5.48,0.0,0.0,0.0,0.68,2.05,0.68,4.11,4.11,1.37,0.68,0.68,3.42,2.05,9.59,6.16
258,15.46,2.06,28.87,10.31,2.06,5.15,1.03,3.09,3.09,0.0,0.0,1.03,1.03,1.03,0.0,1.03,0.0,0.0,1.03,5.15,1.03,0.0,0.0,0.0,5.15,0.0,4.12,6.19,1.03,0.0,0.0,1.03,3.09,7.22,4.12
259,13.64,4.55,11.36,4.55,0.0,0.0,4.55,4.55,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.27,0.0,2.27,0.0,0.0,2.27,4.55,4.55,4.55
260,20.0,0.0,12.5,10.0,7.5,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.5,0.0,0.0,2.5,10.0,0.0,20.0,0.0
261,15.22,13.04,26.09,4.35,6.52,4.35,2.17,0.0,2.17,0.0,0.0,13.04,0.0,6.52,6.52,0.0,0.0,0.0,0.0,8.7,0.0,0.0,0.0,0.0,2.17,0.0,0.0,4.35,0.0,0.0,0.0,4.35,2.17,8.7,2.17
262,8.57,1.43,2.86,27.14,1.43,0.0,2.86,0.0,1.43,0.0,0.0,0.0,1.43,1.43,0.0,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.71,21.43,1.43,0.0,0.0,1.43,2.86,0.0,2.86
263,7.25,2.9,21.74,11.59,1.45,2.9,1.45,0.0,1.45,0.0,0.0,2.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.45,0.0,0.0,0.0,0.0,0.0,0.0,4.35,4.35,1.45,0.0,1.45,13.04,1.45,5.8,5.8
264,4.92,6.56,18.03,18.03,0.0,0.0,1.64,0.0,3.28,0.0,0.0,0.0,6.56,3.28,0.0,3.28,0.0,0.0,1.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84,4.92,3.28,0.0,0.0,6.56,3.28,3.28
265,13.64,2.27,4.55,36.36,0.0,2.27,0.0,0.0,9.09,0.0,0.0,2.27,0.0,2.27,2.27,0.0,0.0,0.0,0.0,2.27,2.27,0.0,0.0,0.0,0.0,4.55,4.55,15.91,18.18,0.0,0.0,4.55,0.0,4.55,2.27
266,9.21,5.26,9.21,23.68,0.0,2.63,0.0,1.32,3.95,0.0,1.32,3.95,1.32,1.32,1.32,0.0,0.0,0.0,0.0,1.32,0.0,0.0,0.0,0.0,0.0,1.32,3.95,13.16,3.95,1.32,2.63,6.58,5.26,1.32,5.26
267,14.0,2.0,12.0,6.0,2.0,4.0,2.0,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,0.0,2.0,0.0,6.0,0.0,18.0,2.0
268,10.45,4.48,11.94,26.87,0.0,1.49,1.49,1.49,4.48,0.0,0.0,4.48,0.0,1.49,1.49,0.0,0.0,0.0,0.0,1.49,0.0,0.0,0.0,0.0,0.0,1.49,7.46,19.4,1.49,0.0,1.49,1.49,2.99,13.43,2.99
269,6.41,0.0,17.95,14.1,0.0,0.0,0.0,2.56,2.56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.28,0.0,0.0,0.0,0.0,0.0,0.0,2.56,8.97,3.85,0.0,0.0,1.28,2.56,5.13,3.85
270,16.67,1.85,3.7,22.22,0.0,3.7,1.85,1.85,3.7,0.0,0.0,1.85,0.0,1.85,1.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.85,0.0,7.41,14.81,0.0,0.0,1.85,0.0,9.26,0.0
271,7.14,2.38,11.9,20.24,1.19,2.38,0.0,0.0,2.38,0.0,0.0,2.38,0.0,2.38,2.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.57,11.9,7.14,0.0,0.0,7.14,2.38,13.1,2.38
272,3.57,2.38,9.52,30.95,1.19,0.0,0.0,0.0,2.38,0.0,0.0,1.19,1.19,1.19,0.0,1.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,5.95,0.0,0.0,1.19,1.19,5.95,0.0
273,5.26,3.51,2.63,17.54,1.75,0.0,0.0,0.88,0.0,0.0,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.88,1.75,13.16,2.63,0.0,0.0,8.77,0.0,7.02,0.0
274,9.68,6.45,9.68,30.65,0.0,0.0,0.0,4.84,0.0,0.0,0.0,0.0,6.45,1.61,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45,24.19,4.84,0.0,0.0,1.61,8.06,14.52,0.0
275,6.0,12.0,20.0,24.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,13.0,11.0,0.0,0.0,2.0,0.0,9.0,0.0
276,4.65,0.0,2.33,29.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.16,23.26,5.81,0.0,0.0,10.47,0.0,8.14,0.0
277,4.84,1.61,17.74,25.81,1.61,1.61,0.0,0.0,0.0,0.0,0.0,0.0,1.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.35,4.84,0.0,1.61,1.61,3.23,11.29,0.0
278,2.13,0.0,6.38,17.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13,0.0,0.0,0.0,0.0,2.13,0.0,0.0,12.77,4.26,0.0,0.0,2.13,0.0,10.64,0.0
279,13.16,5.26,5.26,28.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.42,10.53,0.0,0.0,15.79,0.0,2.63,0.0
280,0.0,0.0,3.85,23.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.85,23.08,0.0,0.0,0.0,3.85,0.0,0.0,0.0
281,6.15,7.69,10.77,15.38,0.0,3.08,0.0,1.54,0.0,0.0,0.0,3.08,4.62,4.62,3.08,1.54,0.0,0.0,0.0,6.15,0.0,0.0,0.0,0.0,6.15,1.54,1.54,9.23,3.08,0.0,0.0,1.54,0.0,12.31,0.0
282,4.92,0.0,3.28,13.11,0.0,0.0,0.0,3.28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.64,0.0,0.0,0.0,0.0,1.64,0.0,0.0,13.11,0.0,0.0,0.0,1.64,3.28,6.56,0.0
283,7.14,0.0,17.86,17.86,0.0,0.0,7.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.86,0.0,0.0,0.0,0.0,0.0,7.14,0.0
284,0.0,15.63,18.75,15.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.63,0.0,0.0,0.0,0.0,0.0,0.0,6.25,0.0,0.0,6.25,0.0,0.0,0.0,0.0,6.25,9.38,0.0,0.0,3.13,0.0,3.13,0.0
285,3.45,6.9,24.14,13.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.9,0.0,6.9,6.9,0.0,0.0,0.0,0.0,13.79,0.0,0.0,0.0,0.0,13.79,0.0,10.34,6.9,0.0,0.0,0.0,0.0,0.0,13.79,10.34
286,2.5,2.5,17.5,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5,0.0,2.5,2.5,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,12.5,5.0
287,11.76,0.0,0.0,41.18,5.88,0.0,0.0,2.94,2.94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.71,26.47,0.0,0.0,0.0,0.0,8.82,0.0
288,4.55,0.0,4.55,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0
289,4.35,17.39,34.78,13.04,0.0,0.0,0.0,4.35,0.0,0.0,0.0,0.0,17.39,0.0,0.0,0.0,0.0,0.0,0.0,17.39,0.0,0.0,17.39,0.0,0.0,0.0,0.0,4.35,8.7,0.0,0.0,0.0,0.0,4.35,0.0
290,0.0,5.88,8.82,11.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.88,0.0,5.88,5.88,0.0,0.0,0.0,0.0,5.88,0.0,0.0,0.0,0.0,5.88,0.0,0.0,5.88,5.88,0.0,0.0,0.0,0.0,2.94,0.0
